NationalID,Gender,GivenName,MiddleInitial,Surname,StreetAddress,City,State,ZipCode,Birthday,CCType,CCNumber,CCExpires
471-05-1035,male,Alejandro,B,Pate,4328 Oral Lake Road,Wayzata,MN,55391,2/3/1946,MasterCard,5249544475423569,2/2014
519-72-7572,female,Cecelia,B,Willingham,358 Poplar Chase Lane,Kendrick,ID,83537,8/11/1939,Visa,4539055133051413,12/2014
574-25-4637,female,Ana,G,Salgado,1877 Timbercrest Road,Galena,AK,99741,10/25/1987,Visa,4485809979279007,6/2015
772-30-9806,female,Virginia,J,Raglin,3436 Mapleview Drive,Tampa,FL,33602,4/30/1947,Visa,4556637444456106,5/2013
609-68-4853,male,Timothy,C,Duncan,3607 Edsel Road,Northridge,CA,91324,4/17/1947,MasterCard,5331764346151707,7/2011
665-07-7530,male,Edward,B,Bell,881 Willow Oaks Lane,Lafayette,LA,70506,9/12/1930,MasterCard,5177700767224554,1/2011
029-10-6043,male,Emil,A,Major,3734 Joanne Lane,Sudbury,MA,01776,11/16/1947,Visa,4532156990445313,9/2015
130-90-1680,female,Virginia,J,Whittington,1920 Feathers Hooves Drive,New York,NY,10004,10/7/1953,MasterCard,5366223472198535,8/2015
425-89-9742,male,Wayne,L,Call,2512 Lena Lane,Meridian,MS,39301,4/22/1983,Visa,4929170057715303,3/2014
450-66-0981,male,James,E,Meaney,965 Patterson Street,Houston,TX,77026,2/7/1928,MasterCard,5371523727770340,10/2015
094-46-6382,female,Andrea,B,Jackson,761 Golden Ridge Road,Hillsdale,NY,12529,1/22/1937,Visa,4929525863986192,5/2011
296-48-6392,female,Antionette,S,Hollis,1410 Andell Road,Worthington,OH,43085,5/4/1971,MasterCard,5223199410935977,6/2013
252-72-3332,female,Beverley,E,Lange,4208 Limer Street,Chatsworth,GA,30705,4/5/1943,MasterCard,5104256884392210,4/2013
456-49-3976,female,Mary,L,Moore,1181 Gambler Lane,Sugar Land,TX,77478,2/13/1989,Visa,4916227934053624,3/2014
657-18-0024,male,George,B,Brown,4287 Hillview Street,Lexington,SC,29072,2/9/1929,Visa,4532252235597388,7/2014
453-46-1058,male,Clifford,T,Morgan,2740 Carolyns Circle,Farmersville,TX,75031,8/15/1950,MasterCard,5108115343166548,6/2014
498-04-7675,male,David,K,Moore,4498 Mandan Road,Saint Louis,MO,63101,1/21/1979,Visa,4539616714232274,6/2013
425-98-4258,female,Shirley,D,Brown,1777 Walnut Street,Jackson,MS,39201,7/7/1965,Visa,4929594001062944,2/2014
345-09-1827,female,Helen,J,Hodge,3001 Vesta Drive,Chicago,IL,60631,8/21/1958,Visa,4539771246478125,4/2012
405-01-4428,female,Josephine,M,Campbell,4345 North Bend River Road,Brodhead,KY,40409,12/26/1932,MasterCard,5318651904373558,6/2014
624-37-2915,female,Britt,V,Breese,3130 Friendship Lane,Walnut Creek,CA,94597,2/18/1983,Visa,4916184379280065,2/2013
767-20-8938,male,Darren,D,Jackson,3869 Trails End Road,Fort Lauderdale,FL,33301,12/6/1935,Visa,4929138093792719,11/2012
465-02-8298,female,Wanda,T,Mendez,1303 Brookview Drive,Beaumont,TX,77701,7/26/1926,MasterCard,5225801600885445,5/2011
662-07-8338,female,Yvette,D,Das,4144 Sherwood Circle,Lafayette,LA,70503,7/20/1945,MasterCard,5579769584292387,11/2014
175-05-3586,female,Veronica,A,Vaughn,114 Renwick Drive,Philadelphia,PA,19108,7/20/1986,MasterCard,5271875647952973,2/2011
271-50-5763,male,Tyler,H,Gomez,3456 Barnes Avenue,Blue Ash,OH,45242,6/27/1943,Visa,4539120304064551,11/2012
315-48-7343,female,Gabrielle,T,Manning,1977 Lucy Lane,Bloomington,IN,47408,6/19/1931,MasterCard,5327345327862268,1/2014
489-36-4521,female,Meghan,W,Hornick,4665 Oak Lane,Kansas City,MO,64106,10/24/1970,MasterCard,5265518106554066,4/2015
548-27-8503,male,Ralph,M,Kelley,1032 Rose Street,San Francisco,CA,94103,10/20/1978,Visa,4556282984172282,8/2015
400-09-0302,male,Joseph,S,May,2726 Black Stallion Road,Lexington,KY,40507,9/19/1961,Visa,4556085164652696,7/2013
406-13-2384,female,Terri,H,Thomas,3903 Karen Lane,Louisville,KY,40219,8/16/1979,Visa,4556569921789578,12/2013
382-25-3592,male,Anthony,R,Muhammad,2544 Bartlett Avenue,Royal Oak,MI,48067,12/13/1975,Visa,4716234688078155,5/2015
456-72-7476,female,Mary,G,King,3882 Hall Place,Mims,TX,75651,9/26/1941,MasterCard,5547863900960832,9/2015
190-34-0649,male,Luis,J,Harmon,3174 Valley Drive,Philadelphia,PA,19108,9/7/1980,Visa,4539433825653509,5/2014
511-38-6283,male,Marion,C,Adkins,1143 Breezewood Court,Ulysses,KS,67880,10/22/1951,MasterCard,5344446409096665,1/2014
202-82-2553,male,John,Y,Martin,2351 Collins Street,Timblin,PA,15778,1/6/1953,MasterCard,5332083882012812,12/2012
557-17-8487,female,Gwendolyn,J,Dunn,171 Timber Ridge Road,Sacramento,CA,95814,12/26/1947,MasterCard,5288172893777291,4/2014
526-52-8009,male,William,G,Mann,2704 Elk Rd Little,Tucson,AZ,85701,10/21/1944,Visa,4916174600459877,3/2015
456-62-5946,female,Bessie,A,Paolucci,2708 Chapel Street,League City,TX,77573,9/8/1952,Visa,4916829915480716,9/2015
357-03-5534,male,Ronald,H,Johnson,3145 Ross Street,Harrisburg,IL,62946,1/28/1971,Visa,4916482325421381,9/2014
345-88-7151,female,April,P,Cavin,3207 Hickman Street,Chicago,IL,60606,10/16/1959,MasterCard,5441314833711691,11/2013
388-56-7559,male,Robert,T,Anderson,597 Whaley Lane,Menomonee Falls,WI,53051,6/18/1928,Visa,4916568233267278,3/2014
171-46-3676,male,John,B,Girard,3100 Stuart Street,Donora,PA,15033,3/7/1950,Visa,4916885573090874,2/2015
319-68-2140,female,Michelle,J,Smothers,2679 Carter Street,Mound City,IL,62963,11/4/1929,Visa,4916002476060463,7/2014
024-74-3305,male,Terrence,V,Goss,827 Kovar Road,Easton,MA,02334,12/18/1930,Visa,4556816562505767,7/2014
625-44-6191,male,Jose,J,Howell,3339 Friendship Lane,Santa Clara,CA,95050,7/2/1968,Visa,4556692744212618,10/2013
406-60-2879,male,Robert,T,Youngs,2159 Meadowcrest Lane,Pikeville,KY,41501,6/15/1929,Visa,4485086175147193,2/2012
240-64-5549,female,Ada,B,Aponte,4258 Concord Street,Charlotte,NC,28209,3/3/1955,MasterCard,5450548504577968,10/2013
375-60-4840,male,James,W,Davidson,2099 John Avenue,Lansing,MI,48933,11/21/1948,Visa,4916541774072944,5/2014
533-82-6473,male,Derek,R,Heath,4036 Hershell Hollow Road,Tukwila,WA,98188,10/3/1990,Visa,4916845020854488,8/2014
622-01-3722,female,Helen,E,Kuehn,4266 Reynolds Alley,Anaheim,CA,92801,6/22/1967,MasterCard,5198836230065375,1/2013
771-10-8826,female,Shelley,K,Brewton,2555 Collins Street,Tampa,FL,33634,9/5/1931,MasterCard,5323071605175744,10/2014
545-96-9020,female,Margie,S,Pendergraft,2513 Liberty Avenue,Los Angeles,CA,90017,5/24/1928,Visa,4716878318530926,10/2012
220-07-2877,female,Carmen,P,Coleman,1082 Columbia Boulevard,Baltimore,MD,21202,12/5/1967,MasterCard,5369666356629297,9/2011
567-63-7059,female,Rhonda,J,Jimenez,4178 Timber Ridge Road,Sacramento,CA,95814,9/20/1949,Visa,4929898659388596,8/2011
238-75-5699,female,Jaclyn,C,McAnulty,1503 Rockwell Lane,Rocky Mount,NC,27801,6/12/1975,MasterCard,5591409534368151,7/2014
595-70-5238,female,Ardell,E,Barnes,4187 Ocala Street,Longwood,FL,32750,6/13/1949,MasterCard,5188887340821100,8/2012
007-04-2226,female,Gina,S,Young,2631 Upton Avenue,New Sweden,ME,04762,11/4/1957,MasterCard,5144382990879171,4/2012
452-46-2746,male,Hector,J,Henson,2376 Timber Oak Drive,Amarillo,TX,79109,5/7/1935,MasterCard,5333751819313375,6/2014
278-16-6392,female,Mabel,J,Deluca,2816 Collins Avenue,Westerville,OH,43081,1/5/1944,MasterCard,5415559485696978,7/2012
244-54-2560,female,Tricia,E,Morgan,4746 Clarence Court,Hamlet,NC,28345,5/10/1935,Visa,4556432568996800,4/2011
602-57-5157,female,Debra,M,Chretien,4652 Middleville Road,Gardena,CA,90248,10/29/1983,MasterCard,5451599940343308,7/2013
175-82-7179,male,William,C,French,3003 Hidden Valley Road,Chambersburg,PA,17201,2/10/1941,Visa,4929796121978749,5/2013
589-21-0111,male,Robert,L,Alcala,4393 Badger Pond Lane,Saint Petersburg,FL,33710,1/11/1966,MasterCard,5103020386412616,8/2013
236-15-0117,male,George,M,Matt,4309 Hall Valley Drive,Wheeling,WV,26003,2/12/1929,Visa,4485827220711685,1/2011
063-78-9640,male,William,D,Strobel,1228 Ben Street,Albany,NY,12210,9/9/1949,MasterCard,5382064678798904,8/2013
053-32-9735,male,Jamaal,H,Allen,4617 Redbud Drive,Whitestone,NY,11357,5/28/1927,Visa,4556146599898880,12/2013
237-51-7758,male,James,M,Arevalo,3110 Bryan Street,Winston Salem,NC,27105,9/8/1975,MasterCard,5522450495359700,12/2013
260-52-2544,male,Marcus,T,Hummel,1387 Pine Garden Lane,Newnan,GA,30263,4/2/1930,Visa,4532998823702166,4/2011
156-78-0840,male,John,L,Simmons,1792 Whiteman Street,Pleasantville,NJ,08232,5/24/1948,Visa,4485922909797186,7/2012
487-78-8562,male,Charles,T,Wheeler,1711 Sharon Lane,Stlouis,MO,63101,1/17/1965,Visa,4716912541686963,12/2015
056-56-3596,male,Brandon,E,Abeyta,1092 Feathers Hooves Drive,Westhampton Beach,NY,11978,1/14/1953,Visa,4916882782902791,1/2013
378-27-9501,male,Charlie,J,Gillette,548 Robinson Court,Saginaw,MI,48601,1/1/1980,MasterCard,5399657881862978,7/2015
558-55-9809,male,Cody,E,Glass,3774 Woodstock Drive,Riverside,CA,92507,2/22/1958,MasterCard,5279024455836968,8/2014
326-72-0191,male,Jim,R,Morgan,1085 Pringle Drive,Chicago,IL,60603,11/15/1946,MasterCard,5210813949086269,4/2015
144-76-0002,female,Josephine,S,Ayala,4578 Pinnickinnick Street,New Brunswick,NJ,08901,9/4/1975,Visa,4556592619970185,4/2014
321-58-4348,male,Harry,C,Dunn,1194 Pringle Drive,Chicago,IL,60616,8/8/1940,Visa,4556588073053435,4/2014
231-36-1623,female,Tommie,R,Sam,3750 Eden Drive,Charles City,VA,23030,7/13/1955,Visa,4556261589416120,11/2013
519-66-7373,male,Kenneth,E,Reaves,1766 Young Road,Boise,ID,83702,6/19/1938,MasterCard,5426179937822085,4/2013
419-88-1226,male,Terrance,D,Lauritsen,4226 Ritter Street,Anniston,AL,36201,6/17/1965,MasterCard,5362600847391222,10/2012
756-01-5841,female,Graciela,R,Morning,2277 Wiseman Street,Knoxville,TN,37929,12/23/1977,Visa,4929297141320590,9/2015
102-14-1184,female,Maria,D,Wills,2890 Joes Road,Glens Falls,NY,12801,7/16/1932,Visa,4539181361807365,2/2012
090-66-5796,female,Mary,R,Lewis,4643 Hanover Street,New York,NY,10007,10/9/1958,MasterCard,5207069662181622,2/2013
675-01-3094,male,Richard,J,McClendon,1275 O Conner Street,Sylvester,GA,31791,12/5/1979,MasterCard,5484618359792754,11/2012
317-54-1276,female,Rosemarie,R,Pollack,2952 Elk City Road,Lizton,IN,46149,7/4/1940,MasterCard,5287550347256247,12/2011
520-28-0536,female,Vanessa,H,Luoma,3554 Arbor Court,Albin,WY,82050,3/26/1964,MasterCard,5281581760881480,10/2011
452-69-2751,female,Janet,J,Chan,2101 Burwell Heights Road,Nederland,TX,77627,1/1/1989,Visa,4532639133764161,4/2011
606-92-1184,male,Charles,C,Bright,1186 Canis Heights Drive,Los Angeles,CA,90017,9/20/1947,Visa,4485026676045603,6/2011
378-05-3963,female,Migdalia,E,Parker,1822 Shingleton Road,Colon,MI,49040,4/25/1959,Visa,4929323424669055,7/2012
751-01-5682,female,Ina,J,Booth,3515 Randall Drive,Kahului,HI,96732,8/22/1957,MasterCard,5494934913644763,3/2012
646-36-5932,female,Aimee,G,Ball,1519 White River Way,Salt Lake City,UT,84111,12/10/1966,MasterCard,5440514227677264,9/2011
002-20-4961,male,Clifford,K,Miller,1713 Elliott Street,Manchester,NH,03101,4/14/1936,MasterCard,5135174876471400,10/2011
256-18-2742,male,David,J,Sanchez,4233 Adonais Way,Atlanta,GA,30303,5/21/1940,Visa,4532325249004433,5/2012
415-45-0388,female,Krystal,G,Hernandez,2806 Andell Road,Gallatin,TN,37066,8/18/1932,Visa,4539678796925472,3/2014
004-66-1947,female,Lorna,S,Paul,1485 Upton Avenue,Bangor,ME,04401,7/3/1970,MasterCard,5126114135621248,9/2011
001-94-2288,male,David,R,Whitehead,4903 Peck Street,Concord,NH,03301,2/21/1992,MasterCard,5538237562430767,9/2013
360-22-3611,female,Barbara,N,Cruz,1786 Simpson Street,Chicago,IL,60606,9/19/1929,Visa,4532964083675039,6/2013
178-80-0172,female,Anabel,R,McPherson,2933 High Meadow Lane,Plains,PA,18705,6/22/1932,MasterCard,5457920430095386,2/2014
445-16-1620,male,Edwin,J,Brown,1875 Ottis Street,Clinton,OK,73601,2/28/1985,MasterCard,5368570843355964,7/2013
033-30-6410,male,Jesse,T,Coleman,1025 Leverton Cove Road,Chicopee,MA,01020,10/13/1957,Visa,4485655318476543,11/2013
493-70-7168,male,John,W,Tinoco,664 Bruce Street,Saint Louis,MO,63108,7/1/1977,Visa,4916569952409836,7/2015
515-23-2355,female,Janice,W,Brigham,338 Better Street,Kansas City,KS,66210,8/30/1990,MasterCard,5194093815062880,11/2015
595-70-4739,female,Faye,N,Rennie,1941 Wilkinson Court,Fort Myers,FL,33901,5/24/1985,MasterCard,5220908915368523,7/2015
313-94-6374,male,Paul,T,Farley,760 Sharon Lane,Elkhart,IN,46516,12/30/1971,MasterCard,5470255579765421,4/2011
252-92-7889,female,Robin,J,Wert,2563 White Lane,Lake Sinclair,GA,31061,12/24/1990,MasterCard,5502244134962709,4/2015
307-80-2594,male,James,L,Cooley,3403 Overlook Drive,Crawfordsville,IN,47933,9/25/1981,MasterCard,5443530598531804,10/2014
316-18-7245,female,Joyce,F,Hollins,2679 Clay Street,Indianapolis,IN,46219,2/9/1933,MasterCard,5144914717037020,10/2013
382-48-6045,female,Jessica,H,McPherson,1491 Goff Avenue,Lawton,MI,49065,4/7/1944,MasterCard,5512990562692774,1/2011
032-54-1937,male,Jason,T,Replogle,3044 Trouser Leg Road,Springfield,MA,01103,9/17/1932,MasterCard,5324530186928135,10/2012
006-01-5660,female,Nicole,F,Streit,627 Victoria Court,Alton,ME,04468,8/12/1987,MasterCard,5213584248636909,4/2011
430-39-0947,male,James,F,Poteete,2526 Clinton Street,Little Rock,AR,72210,9/7/1974,MasterCard,5174866472590986,7/2014
770-30-8978,male,John,K,Ensor,162 Willis Avenue,Orlando,FL,32810,3/10/1976,MasterCard,5225586378412650,10/2013
155-64-8865,male,Kyle,S,Hager,4025 Moonlight Drive,Moorestown,NJ,08057,2/15/1937,Visa,4916076260790014,2/2012
589-71-2483,male,Brian,S,Alexander,1177 Arrowood Drive,Jacksonville,FL,32044,5/13/1986,Visa,4532820360644330,3/2012
350-90-9967,female,Eva,D,Johnson,1236 College View,Fayetteville,IL,62258,6/8/1959,MasterCard,5492414195066474,5/2015
318-28-5812,male,Jon,L,Jackson,3870 Little Acres Lane,Mattoon,IL,61938,5/29/1964,MasterCard,5424362113354642,2/2012
470-88-5114,male,Paul,D,Anderson,695 Eagle Lane,Duluth,MN,55811,11/1/1985,MasterCard,5358037643535536,4/2012
555-80-8601,female,Flora,J,Munroe,57 Hamill Avenue,San Diego,CA,92103,11/3/1959,MasterCard,5509967971458620,2/2012
637-09-9903,female,Allison,J,Wood,3246 Carolyns Circle,Farmersville,TX,75031,10/16/1988,Visa,4485469673267525,6/2011
541-23-8565,male,Jonathan,Z,Sanderson,2911 Buena Vista Avenue,Portland,OR,97209,11/2/1933,Visa,4539435653688085,7/2015
332-98-8397,male,Daniel,M,Garcia,1744 Johnstown Road,Highland Park,IL,60035,9/21/1969,Visa,4716034678348760,8/2014
361-04-1861,female,Dorothy,K,Mason,381 Carter Street,Macedonia,IL,62860,11/2/1959,Visa,4532186940158187,11/2011
359-24-5634,female,Jo,G,Scheid,4954 Point Street,Buffalo Grove,IL,60089,6/14/1948,MasterCard,5572492817622901,3/2011
459-74-5104,male,Jeffrey,H,Sample,4430 Norma Avenue,Navasota,TX,77868,1/22/1935,Visa,4556315064145537,7/2011
548-28-6727,female,Shirley,J,Morrison,4595 Black Oak Hollow Road,Sunnyvale,CA,94086,5/12/1947,Visa,4532761841219666,6/2015
363-06-1526,male,Frederick,M,Rios,3743 Hayhurst Lane,Westland,MI,48185,12/23/1979,Visa,4556087387606830,4/2015
168-20-1333,male,Jordan,J,Grey,3723 Glen Falls Road,Philadelphia,PA,19144,5/16/1935,Visa,4556288431989715,2/2012
527-12-8031,male,Wilbur,P,Moore,2079 Clarksburg Park Road,Kingman,AZ,86401,4/10/1971,MasterCard,5347656902255330,5/2011
159-16-6492,female,Deann,G,Whitson,1593 Chandler Hollow Road,Pittsburgh,PA,15219,1/2/1975,Visa,4716131518973912,3/2011
645-16-5799,female,April,J,Archer,2719 Brooke Street,Houston,TX,77022,5/16/1989,MasterCard,5145677545962680,1/2015
313-13-1060,male,Cory,N,Johnson,3905 Heliport Loop,Seymour,IN,47274,11/29/1952,Visa,4539867182992440,3/2014
638-03-2483,female,Beth,J,Chamberlin,2063 Ash Street,Dallas,TX,75240,9/2/1954,Visa,4916770781885069,5/2013
352-44-7317,female,Heather,M,Hill,1647 Star Route,La Grange,IL,60525,8/19/1992,MasterCard,5365994644739940,5/2011
616-86-5827,male,Warren,L,King,3093 Wayside Lane,Concord,CA,94520,5/19/1960,MasterCard,5438429126499005,3/2014
464-16-0522,male,Roberto,K,Mercado,3025 Hall Place,Dallas,TX,75207,10/2/1977,Visa,4929269014965728,8/2011
602-15-0696,female,Helen,T,Carter,1470 Edgewood Avenue,Fresno,CA,93721,2/27/1959,MasterCard,5234216123379009,1/2012
481-35-0472,female,Angeline,L,Cummings,1279 Clousson Road,Lidderdale,IA,51452,2/8/1939,Visa,4929281788507602,6/2014
007-64-5322,female,Shirley,T,Freer,2892 Chipmunk Lane,Bethel,ME,04217,3/21/1957,MasterCard,5288030987944112,9/2014
468-24-7867,female,Brenda,J,Boggs,516 Sycamore Fork Road,Minneapolis,MN,55402,10/5/1986,MasterCard,5499453021613284,4/2015
419-02-9664,female,Lisa,B,Pierce,4819 Ferry Street,Town Creek,AL,35672,1/12/1977,Visa,4485489415716779,2/2013
319-72-8980,female,Gladys,C,Cummings,1336 University Hill Road,Divernon,IL,62530,11/16/1941,Visa,4532523961818523,5/2011
604-15-9620,male,Rick,J,Gardiner,2571 Jim Rosa Lane,Dublin,CA,94568,6/1/1977,Visa,4539607806764647,10/2011
143-28-2216,female,Catherine,T,Graham,3206 Williams Mine Road,Wayne,NJ,07477,3/13/1934,MasterCard,5211700941259094,8/2013
299-38-8357,female,Rosalee,H,Rozier,4259 Jessie Street,Worthington,OH,43085,6/17/1966,Visa,4556125050820708,3/2013
430-98-8655,male,Alvin,S,Evans,1049 Dawson Drive,Little Rock,AR,72201,6/26/1978,MasterCard,5243386596384817,8/2013
158-20-8558,male,Herman,R,Smith,3018 Hudson Street,Lyndhurst,NJ,07071,8/29/1956,Visa,4556481406451452,9/2014
468-03-3958,female,Marilyn,J,Harris,3667 Hillcrest Circle,Minneapolis,MN,55415,8/22/1992,Visa,4539983174271964,9/2014
502-26-4677,female,Stephanie,M,Kelley,4813 Catherine Drive,Devils Lake,ND,58301,7/1/1978,Visa,4556383935328211,12/2012
411-11-9670,male,Terrence,M,Bittle,3352 Arlington Avenue,Mascot,TN,37806,1/30/1932,Visa,4532618697879532,10/2013
493-08-7543,male,Aaron,C,Carter,2648 Laurel Lee,Kansas City,MO,64106,11/5/1974,Visa,4929145671930165,4/2013
248-21-2626,male,Guy,D,Dearing,3108 Jerry Dove Drive,Florence,SC,29501,7/21/1961,MasterCard,5408106395421953,10/2011
533-33-9164,male,Samuel,C,Bradford,315 Hillcrest Drive,Seattle,WA,98109,9/15/1959,MasterCard,5262520527702665,6/2014
770-46-9258,female,Marlene,D,Wright,3734 Ridenour Street,Miramar,FL,33025,2/1/1932,Visa,4539488237159776,8/2014
014-32-5697,female,Margaret,P,Henry,210 Lynn Street,Cambridge,MA,02138,9/13/1974,Visa,4556922567405332,3/2015
221-40-0230,female,Kirstin,J,Mosley,2249 Maud Street,Wilmington,DE,19801,1/31/1977,MasterCard,5106503411215259,12/2012
675-22-1971,male,Paul,B,Hansen,3490 Hanifan Lane,Norcross,GA,30071,9/1/1971,Visa,4556906508503487,8/2013
528-26-5390,male,Daniel,S,Runyon,3234 Tori Lane,Salt Lake City,UT,84111,4/20/1969,MasterCard,5294962673829169,3/2011
265-06-2199,female,Jeanne,R,Sanderson,4208 Marion Drive,Tampa,FL,33619,8/29/1988,Visa,4539635856761452,5/2011
587-79-8771,male,Anthony,L,Pettyjohn,1154 Rafe Lane,Charleston,MS,38921,12/18/1928,Visa,4485390871145695,11/2012
460-32-1045,female,Annie,P,Mathis,2982 Brooke Street,Houston,TX,77087,11/7/1948,MasterCard,5360312736741473,9/2012
606-53-9286,female,Pamela,D,Motz,4293 Hillview Drive,San Francisco,CA,94103,12/27/1967,Visa,4485654332173194,9/2013
264-86-3541,female,Janet,C,Hudson,2548 Stoneybrook Road,Cocoa,FL,32922,7/19/1992,Visa,4485477674006644,2/2015
271-38-7560,female,Patricia,D,Dunn,1326 Upland Avenue,Lima,OH,45801,9/28/1960,MasterCard,5325715453827644,12/2014
241-18-1430,female,Sheryl,A,Engel,3956 Swick Hill Street,Charlotte,NC,28202,3/10/1966,MasterCard,5152724557762358,9/2013
657-18-9490,female,Bonnie,K,Garcia,3945 Traction Street,Piedmont,SC,29673,10/5/1986,Visa,4556137973264641,1/2012
416-84-8872,male,James,H,Cantu,279 Turkey Pen Lane,Montgomery,AL,36014,3/7/1937,MasterCard,5261266047714944,2/2011
480-96-4456,female,Margaret,D,Fleming,1324 Hazelwood Avenue,Fort Dodge,IA,50501,4/4/1982,MasterCard,5552592635761932,11/2012
600-79-0531,male,David,T,Cole,274 Dye Street,Phoenix,AZ,85003,3/27/1942,Visa,4539957005107803,10/2011
015-03-3422,female,Juliana,M,Delgadillo,3426 Tenmile Road,Boston,MA,02110,7/23/1978,MasterCard,5485839858876596,9/2015
508-74-7523,female,Amber,A,Ridinger,1365 Bungalow Road,Martinsburg,NE,68757,5/17/1972,Visa,4916475045972303,5/2014
432-86-1765,male,Felipe,M,Genovese,2127 Barrington Court,Keiser,AR,72351,2/13/1950,MasterCard,5128624384959907,2/2011
362-38-8704,female,Brittany,H,Anderson,1681 Twin Oaks Drive,Grand Rapids,MI,49503,4/22/1942,Visa,4916437359221198,12/2013
170-52-2171,male,Mark,D,Severson,1037 Stutler Lane,Altoona,PA,16601,4/16/1975,Visa,4485240154452344,8/2011
569-52-2905,male,James,T,Walker,4072 Edsel Road,Sylmar,CA,91342,5/31/1941,MasterCard,5173171686869958,6/2013
377-16-7511,female,Eileen,T,Suttle,4294 Cunningham Court,Birmingham,MI,48011,6/14/1939,MasterCard,5294995703823273,10/2013
487-76-6037,male,William,D,Rivera,4122 Mandan Road,Jefferson City,MO,65101,7/21/1985,MasterCard,5132350664282299,12/2013
149-10-7386,male,James,L,Johnson,3936 Finwood Road,Keyport,NJ,07735,12/17/1944,Visa,4485232397217279,7/2011
545-50-7422,male,Joshua,T,Hammond,2973 Peck Court,Bellflower,CA,90706,3/27/1947,Visa,4539162225861285,4/2012
500-22-6441,female,Effie,M,Thompson,3574 Blair Court,Marshall,MO,65340,7/5/1938,MasterCard,5257673548689564,12/2012
151-02-4705,male,Ron,A,Roberts,4421 Valley Street,Vineland,NJ,08360,4/11/1965,MasterCard,5128498817027412,9/2011
178-34-7618,female,Tamara,J,Robinson,903 Lyndon Street,Fort Washington,PA,19034,11/12/1982,Visa,4929574007455466,9/2013
512-25-1060,female,Jennifer,J,Shisler,1853 Breezewood Court,Moundridge,KS,67107,8/8/1935,MasterCard,5249392026875758,12/2012
592-60-7741,female,Edith,G,Durant,4220 Woodside Circle,Fort Walton Beach,FL,32548,7/15/1981,MasterCard,5335137373000913,11/2011
505-50-7767,female,Marcy,C,McAbee,4329 Rollins Road,Oxford,NE,68967,1/28/1926,Visa,4556234784178704,2/2014
